,rcept_no,reprt_code,bsns_year,corp_code,stock_code,매출액,영업이익,자산총계
295,20160330001069,11011,2015,00364254,085810,"62,727,442,064","2,483,600,962","113,685,289,647"
296,20160330001072,11011,2015,00360036,046310,"92,584,518,955","1,128,950,009","55,411,509,462"
297,20160330001074,11011,2015,00200910,031310,"136,867,367,306","1,030,087,739","109,937,432,670"
298,20160330001076,11011,2015,00326731,064550,"20,833,715,307","-3,651,365,976","71,985,447,610"
299,20160330001077,11011,2015,00165103,005670,"102,846,165,836","3,990,944,470","111,428,928,244"
300,20160330001086,11011,2015,00124504,047050,"17,526,906,326,000","368,804,258,000","8,043,303,770,000"
301,20160330001095,11011,2015,00159795,017960,"242,541,950,252","25,527,557,808","347,432,101,183"
302,20160330001102,11011,2015,00105156,014530,"262,018,390,756","18,086,045,941","187,471,505,874"
303,20160330001103,11011,2015,00133511,004060,"317,710,618,260","3,162,493,177","291,667,618,338"
304,20160330001106,11011,2015,00210740,067080,"139,079,924,912","5,590,504,903","124,609,115,876"
305,20160330001112,11011,2015,00260569,036200,"109,641,190,252","8,570,821,583","96,001,309,522"
306,20160330001138,11011,2015,00125822,009620,"363,265,085,109","8,405,708,001","258,718,332,552"
307,20160330001139,11011,2015,00814786,131100,"56,447,508,360","-9,486,605,346","102,386,013,943"
308,20160330001143,11011,2015,00480783,091580,"77,831,735,516","-1,078,356,568","99,375,494,399"
309,20160330001168,11011,2015,00112457,003310,"84,355,639,679","2,746,766,498","79,295,187,766"
310,20160330001190,11011,2015,00105299,014280,"565,957,187,741","32,236,750,581","678,340,605,085"
311,20160330001192,11011,2015,00539274,084690,"3,051,680,256,949","133,036,631,666","2,480,427,275,439"
312,20160330001199,11011,2015,00301422,066590,"230,366,254,358","4,038,362,571","145,533,579,466"
313,20160330001204,11011,2015,00360674,056360,"60,002,801,342","6,212,265,557","101,963,300,682"
314,20160330001208,11011,2015,00144720,011690,"127,936,189,790","4,219,797,407","97,047,071,746"
315,20160330001210,11011,2015,00171867,042110,"122,555,786,801","11,288,503,985","110,854,905,189"
316,20160330001223,11011,2015,00101628,000050,"357,628,146,446","38,961,511,221","1,318,643,312,104"
317,20160330001226,11011,2015,00535481,109610,"261,724,631,870","14,956,104,416","217,301,616,521"
318,20160330001227,11011,2015,00264714,040610,"913,193,254,644","21,196,627,949","1,086,138,690,513"
319,20160330001241,11011,2015,00317681,059210,"68,592,246,493","7,150,647,004","113,783,500,275"
320,20160330001244,11011,2015,00266952,042420,"199,471,967,847","14,452,646,953","570,887,893,484"
321,20160330001249,11011,2015,00656951,090850,"40,925,677,755","4,575,470,386","59,516,464,146"
322,20160330001251,11011,2015,00158325,030190,"338,136,731,158","28,116,316,859","190,108,919,839"
323,20160330001259,11011,2015,00120289,026040,"155,347,007,944","4,137,163,345","130,816,042,935"
324,20160330001268,11011,2015,00657002,200710,"35,797,490,044","1,966,063,250","45,723,337,110"
325,20160330001279,11011,2015,00463342,041910,"45,065,875,065","613,022,032","91,363,579,017"
326,20160330001281,11011,2015,00628860,095660,"190,070,605,896","15,802,494,147","374,371,339,069"
327,20160330001286,11011,2015,00165343,003010,"266,800,605,700","2,580,548,981","236,639,584,749"
328,20160330001294,11011,2015,00528515,092460,"47,092,327,891","4,219,484,469","92,306,826,340"
329,20160330001298,11011,2015,00365758,052860,"9,618,590,058","-7,330,263,624","54,584,146,216"
330,20160330001333,11011,2015,00100601,114190,"46,188,663,536","447,206,471","85,457,456,529"
331,20160330001340,11011,2015,00229021,033230,"256,519,349,869","-3,128,099,952","164,013,621,149"
332,20160330001341,11011,2015,00145446,008250,"267,746,739,525","18,529,066,889","467,596,732,962"
333,20160330001347,11011,2015,00177816,078600,"57,523,292,056","-2,323,080,080","134,905,044,854"
334,20160330001354,11011,2015,00128546,000250,"132,062,478,625","20,762,790,240","184,260,203,377"
335,20160330001358,11011,2015,00309831,061040,"397,125,104,497","8,857,712,627","176,819,975,994"
336,20160330001363,11011,2015,00418379,043910,"9,808,905,286","395,416,729","35,988,702,682"
337,20160330001372,11011,2015,00306454,053300,"32,405,585,357","5,533,738,495","65,783,224,611"
338,20160330001375,11011,2015,00390514,065440,"51,504,259,567","1,746,697,533","48,266,964,304"
339,20160330001395,11011,2015,00541163,091120,"206,565,429,507","12,954,491,311","179,847,175,204"
340,20160330001400,11011,2015,00111227,006580,"173,965,644,143","-1,371,721,729","186,836,826,719"
341,20160330001404,11011,2015,00153126,005740,"1,204,012,617,990","87,438,754,603","1,121,569,713,892"
342,20160330001411,11011,2015,00857727,136480,"795,196,859,584","4,988,578,820","583,170,131,529"
343,20160330001417,11011,2015,00349097,053210,"660,956,583,374","99,601,795,061","711,294,112,570"
344,20160330001425,11011,2015,00110608,155660,"214,768,290,579","12,740,109,103","177,279,718,122"
345,20160330001436,11011,2015,00508274,081000,"109,591,037,132","14,246,255,094","141,019,035,854"
346,20160330001445,11011,2015,00475976,083640,"36,066,306,545","1,544,099,092","55,566,150,568"
347,20160330001450,11011,2015,00152260,016920,"127,715,459,285","757,884,389","129,570,571,085"
348,20160330001455,11011,2015,00226352,032500,"219,822,352,808","-44,885,189,291","320,605,507,755"
349,20160330001481,11011,2015,00596260,079970,"31,922,859,533","1,083,906,158","35,940,282,619"
350,20160330001482,11011,2015,00115384,007590,"115,830,676,419","8,442,045,118","170,104,381,780"
351,20160330001486,11011,2015,00111689,009320,"48,539,619,509","2,432,523,763","63,868,170,440"
352,20160330001489,11011,2015,00352499,042500,"100,240,895,463","4,075,782,511","79,689,729,894"
353,20160330001523,11011,2015,00174004,002920,"267,926,687,921","4,958,611,460","373,789,816,117"
354,20160330001531,11011,2015,00104722,002720,"117,636,991,850","2,097,892,309","136,643,777,538"
355,20160330001537,11011,2015,00445799,093920,"369,618,849,054","20,888,941,471","222,183,470,263"
356,20160330001547,11011,2015,00150439,003780,"43,726,798,032","6,969,779,105","43,050,955,859"
357,20160330001548,11011,2015,00125725,016670,"125,056,164,608","8,918,236,261","86,485,308,581"
358,20160330001550,11011,2015,00136864,009270,"639,432,773,763","18,700,921,610","431,379,115,547"
359,20160330001559,11011,2015,00141477,012160,"208,441,903,143","2,937,242,583","302,807,739,138"
360,20160330001560,11011,2015,00230036,030350,"16,519,573,922","3,702,334,401","62,770,028,641"
361,20160330001561,11011,2015,00156488,005010,"438,475,424,770","8,223,454,436","513,959,347,494"
362,20160330001562,11011,2015,00147152,011320,"230,879,237,498","6,071,883,683","176,866,464,910"
363,20160330001608,11011,2015,00838962,131370,"18,531,431,427","-2,604,914,822","55,648,993,478"
364,20160330001616,11011,2015,00498001,101330,"254,982,987,332","20,056,725,109","199,989,246,748"
365,20160330001621,11011,2015,00261656,049550,"77,217,466,661","-4,295,685,240","126,698,836,587"
366,20160330001625,11011,2015,00580065,101160,"67,628,330,811","1,685,847,603","114,692,621,856"
367,20160330001631,11011,2015,00513948,142280,"89,298,322,304","1,411,213,430","72,607,494,015"
368,20160330001648,11011,2015,00133812,004360,"665,864,125,741","25,918,917,043","918,399,831,440"
369,20160330001654,11011,2015,00883980,143160,"146,564,370,538","13,557,769,471","201,257,994,344"
370,20160330001655,11011,2015,00197759,025560,"25,548,219,641","-2,445,094,633","70,111,791,765"
371,20160330001659,11011,2015,00126487,007700,"370,012,003,493","18,759,338,369","333,443,952,379"
372,20160330001664,11011,2015,00267854,014100,"136,718,088,315","6,483,833,458","91,802,767,048"
373,20160330001666,11011,2015,00106119,001570,"158,999,532,816","6,855,669,732","165,405,930,524"
374,20160330001684,11011,2015,00298270,053800,"134,452,685,033","11,961,813,512","194,606,730,952"
375,20160330001687,11011,2015,00145109,000100,"1,128,731,291,653","85,837,373,726","1,880,328,618,143"
376,20160330001688,11011,2015,00159786,014830,"708,217,608,563","53,065,769,893","1,036,809,018,544"
377,20160330001699,11011,2015,00202060,053270,"172,083,049,474","6,145,427,652","161,330,949,681"
378,20160330001703,11011,2015,00480950,093230,"41,161,887,469","-9,243,977,228","78,932,300,158"
379,20160330001713,11011,2015,00659161,160980,"55,440,223,882","3,983,338,915","71,188,260,990"
380,20160330001741,11011,2015,00144252,000910,"100,482,100,312","312,260,131","163,957,107,841"
381,20160330001745,11011,2015,00140566,002680,"125,204,545,613","1,554,667,338","129,476,111,554"
382,20160330001757,11011,2015,00683469,103590,"714,649,868,649","14,155,545,854","735,434,079,471"
383,20160330001763,11011,2015,00360595,086280,"14,671,209,542,520","698,026,757,210","7,478,514,338,676"
384,20160330001764,11011,2015,00579971,094360,"12,049,114,417","2,347,560,982","27,612,999,475"
385,20160330001765,11011,2015,00132318,014620,"249,880,885,494","22,758,036,182","545,752,283,429"
386,20160330001774,11011,2015,00154426,003560,"106,178,241,906","7,366,385,577","255,675,961,419"
387,20160330001777,11011,2015,00159740,001940,"1,087,462,734,666","90,358,159,829","1,407,103,544,582"
388,20160330001781,11011,2015,00242378,035810,"1,440,565,474,218","67,902,761,982","1,581,003,508,021"
389,20160330001787,11011,2015,00121154,009780,"134,818,282,131","7,958,984,315","129,054,591,221"
390,20160330001790,11011,2015,00974927,160550,"82,586,149,640","-2,526,524,145","200,430,115,717"
391,20160330001808,11011,2015,00249502,035290,"22,197,935,102","1,143,767,569","24,102,093,817"
392,20160330001836,11011,2015,00608802,200230,"28,542,710,495","-286,063,926","48,154,701,037"
393,20160330001838,11011,2015,00132354,192400,"667,533,186,658","91,641,154,908","620,980,562,890"
394,20160330001840,11011,2015,00585219,091090,"275,282,618,879","895,746,340","347,686,360,591"
395,20160330001846,11011,2015,00681249,115480,"25,680,605,920","1,102,727,122","66,715,552,961"
396,20160330001855,11011,2015,00231691,032800,"23,122,140,438","884,813,251","41,336,169,891"
397,20160330001861,11011,2015,00543107,080580,"38,312,774,844","-5,174,192,142","58,153,277,094"
398,20160330001887,11011,2015,00128980,010960,"266,875,785,478","12,292,643,658","234,678,030,283"
399,20160330001901,11011,2015,00133858,004490,"956,255,738,545","95,325,606,208","1,001,384,893,204"
400,20160330001903,11011,2015,00795135,120110,"4,856,528,773,683","280,451,820,279","4,986,071,748,094"
401,20160330001905,11011,2015,00297095,051490,"129,693,644,922","4,778,034,138","160,113,698,180"
402,20160330001919,11011,2015,00172228,085310,"250,254,925,774","-4,770,401,448","310,948,107,565"
403,20160330001922,11011,2015,00524786,086670,"55,123,526,062","2,232,125,058","94,423,944,938"
404,20160330001924,11011,2015,01042085,205100,"20,656,736,705","4,621,473,387","37,299,037,390"
405,20160330001925,11011,2015,00879020,142210,"92,711,040,283","8,007,034,738","36,291,100,245"
406,20160330001937,11011,2015,00550994,099190,"101,920,703,199","19,412,456,690","179,799,992,973"
407,20160330001940,11011,2015,00728638,105630,"1,586,508,099,639","142,358,971,197","992,172,304,149"
408,20160330001946,11011,2015,00121288,005360,"142,929,412,218","9,661,948,318","162,288,656,301"
409,20160330001947,11011,2015,00577380,138070,"57,406,145,073","6,072,560,395","100,315,170,274"
410,20160330001950,11011,2015,00454399,080010,"37,773,543,986","3,984,067,058","69,918,338,646"
411,20160330001956,11011,2015,00144395,026960,"509,394,171,661","48,842,390,263","1,256,369,403,098"
412,20160330001968,11011,2015,00454937,090410,"104,896,222,489","3,151,493,876","98,176,729,365"
413,20160330001972,11011,2015,00239596,037760,"97,717,678,480","9,424,701,742","127,112,703,014"
414,20160330001979,11011,2015,00380429,058820,"27,041,894,373","-2,572,168,268","56,532,820,709"
415,20160330001985,11011,2015,00241005,138490,"250,392,147,812","14,187,261,354","208,616,751,881"
416,20160330001986,11011,2015,00491938,130500,"56,083,235,953","1,947,084,240","42,919,981,352"
417,20160330002000,11011,2015,00130091,007540,"261,353,625,845","12,331,279,171","257,318,443,827"
418,20160330002015,11011,2015,00520887,100220,"143,846,023,299","28,441,265,314","235,171,218,606"
419,20160330002019,11011,2015,00144650,054930,"145,658,672,937","413,881,599","147,000,141,003"
420,20160330002032,11011,2015,00896753,159910,"20,996,868,335","-6,328,763,612","61,946,563,607"
421,20160330002036,11011,2015,00152039,001380,"112,358,740,858","-4,665,321,135","203,147,147,708"
422,20160330002040,11011,2015,00788773,096530,"65,136,597,357","8,636,651,972","194,047,539,553"
423,20160330002046,11011,2015,00364306,081580,"166,318,815,975","8,461,902,183","126,445,657,591"
424,20160330002050,11011,2015,00139205,001540,"197,735,825,802","12,932,996,202","197,854,692,932"
425,20160330002054,11011,2015,00236863,037440,"135,770,930,011","6,954,144,972","142,496,031,631"
426,20160330002072,11011,2015,00983271,181710,"644,602,503,325","-54,342,068,918","1,833,329,512,620"
427,20160330002078,11011,2015,00208134,058400,"62,748,443,507","8,254,363,051","189,932,201,610"
428,20160330002079,11011,2015,00204262,030520,"84,941,460,030","27,919,194,896","214,140,498,260"
429,20160330002081,11011,2015,00493510,085670,"120,624,038,142","-1,198,001,382","120,349,409,888"
430,20160330002083,11011,2015,00466428,074430,"10,996,730,928","968,985,792","55,027,043,205"
431,20160330002087,11011,2015,00121941,001680,"2,635,005,300,502","109,865,738,390","2,104,598,661,650"
432,20160330002091,11011,2015,00162063,004960,"1,358,121,086,444","40,854,994,573","1,529,444,074,027"
433,20160330002092,11011,2015,00307222,057030,"66,825,042,541","380,765,463","100,037,239,862"
434,20160330002098,11011,2015,00317210,043260,"80,378,015,013","154,261,556","98,483,020,594"
435,20160330002106,11011,2015,00140779,014440,"157,352,293,929","13,787,508,375","172,735,282,779"
436,20160330002114,11011,2015,00390408,064090,"19,115,991,998","-4,792,225,199","28,574,773,832"
437,20160330002122,11011,2015,00143794,005820,"79,995,474,132","7,046,114,764","133,313,043,952"
438,20160330002125,11011,2015,00153278,019770,"163,297,993,407","3,665,548,818","178,443,396,619"
439,20160330002134,11011,2015,00200275,040300,"117,434,969,522","-5,462,736,204","304,515,079,681"
440,20160330002139,11011,2015,00602136,104460,"80,220,194,421","3,077,407,108","94,319,567,621"
441,20160330002141,11011,2015,00535375,139670,"12,713,550,290","-2,181,824,469","28,153,437,104"
442,20160330002144,11011,2015,00174208,036890,"177,316,918,146","14,948,906,437","169,680,682,404"
443,20160330002145,11011,2015,00157636,024880,"329,085,095,907","16,599,889,062","380,368,114,558"
444,20160330002148,11011,2015,00990165,183190,"448,254,599,390","58,008,617,979","809,317,420,218"
445,20160330002150,11011,2015,00393469,065560,"7,329,185,194","455,438,476","24,796,543,071"
446,20160330002151,11011,2015,00158015,025550,"142,182,083,122","2,818,843,007","150,755,671,382"
447,20160330002155,11011,2015,00148522,010820,"138,760,454,032","1,866,125,848","203,613,975,706"
448,20160330002166,11011,2015,00494476,088390,"213,351,977,229","10,639,138,681","290,004,244,376"
449,20160330002168,11011,2015,00346407,040350,"22,428,307,477","-4,935,632,047","91,858,522,131"
450,20160330002170,11011,2015,00258801,035720,"932,151,827,086","88,588,297,005","3,188,477,733,309"
451,20160330002174,11011,2015,00132211,002820,"551,373,873,954","11,571,653,498","563,581,137,354"
452,20160330002180,11011,2015,00842619,141080,"1,788,474,514","-8,048,858,624","68,440,364,157"
453,20160330002186,11011,2015,00117300,002710,"495,795,870,601","15,855,157,411","376,394,571,101"
454,20160330002192,11011,2015,00295857,046070,"265,056,276,345","18,171,305,636","317,285,357,117"
455,20160330002195,11011,2015,00118521,011000,"28,364,784,673","-3,626,955,722","47,691,246,602"
456,20160330002212,11011,2015,00916516,189980,"39,636,081,450","8,597,288,727","75,093,403,894"
457,20160330002215,11011,2015,00187415,041960,"36,405,104,328","-567,334,451","133,389,117,895"
458,20160330002220,11011,2015,00628189,095720,"650,492,558,896","23,369,992,818","494,211,833,588"
459,20160330002224,11011,2015,00533924,131400,"50,306,398,979","-8,868,200,585","55,777,848,110"
